Borehole.ID,Top.depth,Bottom.depth,Depth,Thickness,Material,Material.simplified,ASTM,Reinterpreted,Frozen,Visible.ice,Mid_VI,Cryostructures,VRM,Slope,Organic.cover..m.,Mineral.soil..logs..first.3.m.,Surficial.materials..Rampton.1987.map.,Holocene.deposits,Holocene.conf,Deposit.type,Deposit.type.conf,Notes
ENG.YARC03097-01//ITH-07,2.7,4.6,3.65,1.9,Silt,Fine,ML,No,Yes,Medium to high,45,,Smooth,Flat,0,Till/silt,Hummocky,None,2,Moraine,2,Near thermokarst lake and ice wedge polygons
ENG.YARC03097-01//ITH-08,2.44,4,3.22,1.56,Silt,Fine,ML,No,Yes,Medium to high,45,,Smooth,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,Near thermokarst lake and ice wedge polygons
ENG.YARC03097-01//ITH-10,4.3,4.6,4.45,0.3,Silt,Fine,ML,No,Yes,No visible ice,0,,Moderately rugged,Moderately steep,0,Till,Alluvial,None,2,Moraine,3,
ENG.YARC03097-01//ITH-10,5,6.1,5.55,1.1,Silt,Fine,ML,No,Yes,Low,8,Vx,Moderately rugged,Moderately steep,0,Till,Alluvial,None,2,Moraine,3,
ENG.YARC03097-01//ITH-11,2.7,3.8,3.25,1.1,Silt,Fine,ML,No,Yes,Medium to high,45,"Vx, Vs",Smooth,Rolling,0,Till/silt,Glaciofluvial (ice-contact),None,2,Moraine,2,
ENG.YARC03097-01//ITH-11,1.52,2.7,2.11,1.18,Silt,Fine,ML,No,Yes,Medium to high,45,,Smooth,Rolling,0,Till/silt,Glaciofluvial (ice-contact),None,2,Moraine,2,
ENG.YARC03097-01//ITH-12,3.5,5.2,4.35,1.7,Silt,Fine,ML,No,Yes,Medium to high,45,,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,
ENG.YARC03097-01//ITH-12,3.05,3.5,3.275,0.45,Silt,Fine,ML,No,Yes,Low,8,,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,
ENG.YARC03097-01//ITH-13,0.9,2.1,1.5,1.2,Silt,Fine,ML,No,Yes,No visible ice,0,,Smooth,Flat,0,Till/clay,Glaciofluvial (outwash),None,2,Moraine,2,Near ice wedge polygons
ENG.YARC03097-01//ITH-14,1.21,3.2,2.205,1.99,Silt,Fine,ML,No,Yes,Low,8,Vx,Smooth,Undulating,0,Till/silt,Glaciofluvial (outwash),None,2,Moraine,2,
W14103137-CR30a2,13.7,14.9,14.3,1.2,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
W14103137-CR30a2,0.3,0.9,0.6,0.6,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
W14103137-CR30a2,3.2,4.3,3.75,1.1,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
W14103137-CR30a2,13.4,13.7,13.55,0.3,Silt,Fine,,No,Yes,Medium to high,45,Vr/Nbn,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
W14103137-CR30a4,5.7,5.8,5.75,0.1,Silt,Fine,,No,Yes,Low,8,Vx,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
W14103137-CR30a4,9.65,9.85,9.75,0.2,Silt,Fine,,No,Yes,Low,8,Vx,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
W14103137-CR30a4,3.7,5.7,4.7,2,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
W14103137-CRA3S,15.8,16.5,16.15,0.7,Silt,Fine,,No,Yes,Low,8,Vx,Smooth,Flat,2.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Within ice wedge polygons
W14103137-S6-BH04,0.1,0.1,0.1,0,Silt,Fine,,No,Yes,Medium to high,45,Vx,Smooth,Rolling,0.1,Silt/till,Colluvial,Organics,3,Moraine,3,Outide of LiDAR DEM range
W14103137-S6-BH04,9.3,10,9.65,0.7,Silt,Fine,,No,Yes,No visible ice,0,Nbn,Smooth,Rolling,0.1,Silt/till,Colluvial,Organics,3,Moraine,3,Outide of LiDAR DEM range
170-1-36,0.9,1.5,1.2,0.6,Till,Till,GM-GC,No,Yes,No visible ice,0,Nf,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
170-1-36,2.4,4.3,3.35,1.9,Till,Till,GM-GC,No,Yes,No visible ice,0,Nf,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
172-2-1,0,2.3,1.15,2.3,Till,Till,,No,Yes,Low,8,,Smooth,Undulating,0,Till/silt,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
172-2-5,0,2.3,1.15,2.3,Till,Till,,No,Yes,Low,8,,Smooth,Flat,0,Till/silt,Glaciolacustrine,None,2,Moraine,2,Near ice wedge polygons and thermokarst lakes
19A-07,0.2,1.5,0.85,1.3,Till,Till,GM,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.2,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons
2.45-1-11,0.2,6.1,3.15,5.9,Till,Till,,No,Yes,No visible ice,0,,Rugged,Flat,0.2,Till,Hummocky,Organics,3,Moraine,3,Near a river and thermokarst lakes
2.45-1-13,0.15,1.8,0.975,1.65,Till,Till,,No,Yes,High,87,,Smooth,Undulating,0.15,Till/clay,Hummocky,Organics,3,Moraine,2,Near a river and thermokarst lakes
2.45-1-16,0.15,2.1,1.125,1.95,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Undulating,0.15,Till/silt,Hummocky,Organics,3,Moraine,3,Near a river and thermokarst lakes
2.45-1-20,5.6,6.9,6.25,1.3,Till,Till,,No,Yes,Low,8,Vx,Smooth,Flat,0,Silt/till,Hummocky,Colluvial,2,Moraine,3,Near a river and thermokarst lakes
2.45-1-20,0.8,5.6,3.2,4.8,Till,Till,,No,Yes,Low,8,Vx,Smooth,Flat,0,Silt/till,Hummocky,Colluvial,2,Moraine,3,Near a river and thermokarst lakes
2.45-1-22,1.5,6.1,3.8,4.6,Till,Till,,No,Yes,Low,8,Vx,Smooth,Flat,0.05,Till,Hummocky,Organics,3,Moraine,3,Near a river and thermokarst lakes
307-14-5,0.1,1.5,0.8,1.4,Till,Till,GC,Yes,Yes,No visible ice,0,,Rugged,Undulating,0.1,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
307-7-5,1.1,2.3,1.7,1.2,Till,Till,GM-GC,Yes,Yes,No visible ice,0,,Smooth,Flat,0.1,Till/sand,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
307-8-1,0.3,2,1.15,1.7,Till,Till,GC,Yes,Yes,Low,8,Vx,Smooth,Undulating,0.3,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
307-8-6,0.2,2.6,1.4,2.4,Till,Till,GM-GC,Yes,Yes,Low,8,Vx,Smooth,Undulating,0.2,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
312-20,1.5,3,2.25,1.5,Till,Till,GM,No,Yes,No visible ice,0,Nf,Smooth,Flat,0.2,Till,Alluvial,Organics,3,Moraine,3,Near braided river system
312-27,1.5,3,2.25,1.5,Till,Till,GM,No,Yes,No visible ice,0,Nf,Smooth,Flat,1.5,Till,Alluvial,Organics,3,Moraine,2,Near braided river system
ENG.YARC03097-01//177_Pit (NTGS 11),2.4,5.5,3.95,3.1,Till,Till,TILL,No,Yes,Low,8,Vx,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons
ENG.YARC03097-01//177_Pit (NTGS 11),0,2.4,1.2,2.4,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons
ENG.YARC03097-01//177_Pit (NTGS 11),5.5,6.3,5.9,0.8,Till,Till,TILL,No,Yes,Low,8,Nbn/Nbe,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,Near ice wedge polygons
ENG.YARC03097-01//177_Pond (NTGS 12),6.3,10.1,8.2,3.8,Till,Till,TILL,No,Yes,Low,8,,Smooth,Undulating,1.5,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Within ice wedge polygons
ENG.YARC03097-01//177_Pond (NTGS 12),1.2,3,2.1,1.8,Till,Till,TILL,No,Yes,Medium to high,45,,Smooth,Undulating,1.5,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Within ice wedge polygons
ENG.YARC03097-01//177_Pond (NTGS 12),4.9,6.3,5.6,1.4,Till,Till,TILL,No,Yes,Low,8,Vx,Smooth,Undulating,1.5,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Within ice wedge polygons
ENG.YARC03097-01//177_Pond (NTGS 12),4.6,4.9,4.75,0.3,Till,Till,TILL,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,1.5,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Within ice wedge polygons
ENG.YARC03097-01//Gunghi BH-01,0,3,1.5,3,Till,Till,TILL,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-01,3.8,7.9,5.85,4.1,Till,Till,TILL,No,Yes,Low,8,Vx,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-01,7.9,8.1,8,0.2,Till,Till,TILL,No,Yes,Low,8,Vs,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-01,3.1,3.8,3.45,0.7,Till,Till,TILL,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,6,6.6,6.3,0.6,Till,Till,TILL,No,Yes,Medium to high,45,Vs,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,0,3,1.5,3,Till,Till,TILL,No,Yes,No visible ice,0,,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,3,6,4.5,3,Till,Till,TILL,No,Yes,Medium to high,45,Vx,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,9.9,12,10.95,2.1,Till,Till,TILL,No,Yes,Low,8,Vx,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,6.6,8.8,7.7,2.2,Till,Till,TILL,No,Yes,Low,8,Vx,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//Gunghi BH-02,8.8,9.9,9.35,1.1,Till,Till,TILL,No,Yes,Low,8,Vs,Rugged,Undulating,0,Till,Hummocky,None,2,Moraine,3,Near ice wedge polygons and thermokarst lakes
ENG.YARC03097-01//HUS_H (NTGS 7),2.4,5.7,4.05,3.3,Till,Till,TILL,No,Yes,Low,8,Vx,Smooth,Flat,0.9,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,
ENG.YARC03097-01//HUS_R (NTGS 9),5.4,10.1,7.75,4.7,Till,Till,TILL,No,Yes,Low,8,Vx,Smooth,Undulating,5.5,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Within ice wedge polygons
ENG.YARC03097-01//HUS_Slump (NTGS 17),0.5,2.1,1.3,1.6,Till,Till,TILL,No,Yes,Low,8,Vx,Smooth,Undulating,0.5,Till/clay,Glaciofluvial (outwash),Organics,3,Moraine,2,Near thermokarst lake
ENG.YARC03097-01//I401A_Upper (NTGS 16),0.5,1.2,0.85,0.7,Till,Till,TILL,No,Yes,Low,8,Nbe,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),13.1,14.5,13.8,1.4,Till,Till,TILL,No,Yes,High,87,,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),8.5,10,9.25,1.5,Till,Till,TILL,No,Yes,Medium to high,45,Vx,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),10,10.2,10.1,0.2,Till,Till,TILL,No,Yes,No visible ice,0,Nbn,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),15.5,19.2,17.35,3.7,Till,Till,TILL,No,Yes,High,87,,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),12.5,13.1,12.8,0.6,Till,Till,TILL,No,Yes,Medium to high,45,,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),10.6,12.5,11.55,1.9,Till,Till,TILL,No,Yes,No visible ice,0,Nbn,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),19.2,19.5,19.35,0.3,Till,Till,TILL,No,Yes,Medium to high,45,,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),14.5,15.5,15,1,Till,Till,TILL,No,Yes,Medium to high,45,,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_H (NTGS 2),7.2,8.5,7.85,1.3,Till,Till,TILL,No,Yes,Low,8,Vx,Rugged,Flat,1.5,Till,Hummocky,Organics,3,Moraine,3,Reworked rolling hills
ENG.YARC03097-01//INU_P (NTGS 1),6.4,6.8,6.6,0.4,Till,Till,TILL,No,Yes,High,87,,Smooth,Flat,2,Till,Hummocky,Organics,3,Moraine,3,Within ice wedge polygons
ENG.YARC03097-01//INU_P (NTGS 1),6.8,10.1,8.45,3.3,Till,Till,TILL,No,Yes,Medium to high,45,Vx,Smooth,Flat,2,Till,Hummocky,Organics,3,Moraine,3,Within ice wedge polygons
ENG.YARC03097-01//INU_R (NTGS 3),3.8,8.5,6.15,4.7,Till,Till,TILL,No,Yes,Low,8,Vx,Rugged,Undulating,1.5,Till,Hummocky,Organics,3,Moraine,3,
ENG.YARC03097-01//INU_R (NTGS 3),10,10.6,10.3,0.6,Till,Till,TILL,No,Yes,Low,8,Nbe,Rugged,Undulating,1.5,Till,Hummocky,Organics,3,Moraine,3,
ENG.YARC03097-01//INU_R (NTGS 3),3,3.8,3.4,0.8,Till,Till,TILL,No,Yes,Medium to high,45,,Rugged,Undulating,1.5,Till,Hummocky,Organics,3,Moraine,3,
ENG.YARC03097-01//ITH-01,0,2.44,1.22,2.44,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till/clay,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-02,0,0.9,0.45,0.9,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till/clay,Lacustrine,None,2,Moraine,2,
ENG.YARC03097-01//ITH-03,0,1,0.5,1,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-04,2.1,2.44,2.27,0.34,Till,Till,TILL,No,Yes,No visible ice,0,,Moderately rugged,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-04,0,2.1,1.05,2.1,Till,Till,TILL,No,Yes,No visible ice,0,,Moderately rugged,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,
ENG.YARC03097-01//ITH-05,0,1.65,0.825,1.65,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,Near thermokarst lake and ice wedge polygons
ENG.YARC03097-01//ITH-06,0,2.1,1.05,2.1,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Flat,0,Till/silt,Hummocky,None,2,Moraine,2,Near thermokarst lake and ice wedge polygons
ENG.YARC03097-01//ITH-07,0,2.1,1.05,2.1,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Flat,0,Till/silt,Hummocky,None,2,Moraine,2,Near thermokarst lake and ice wedge polygons
ENG.YARC03097-01//ITH-08,0,2.44,1.22,2.44,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till/silt,Hummocky,None,2,Moraine,2,Near thermokarst lake and ice wedge polygons
ENG.YARC03097-01//ITH-09,0,1.5,0.75,1.5,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,
ENG.YARC03097-01//ITH-10,0,4.3,2.15,4.3,Till,Till,TILL,No,Yes,No visible ice,0,,Moderately rugged,Moderately steep,0,Till,Alluvial,None,2,Moraine,3,
ENG.YARC03097-01//ITH-11,0,1.52,0.76,1.52,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Rolling,0,Till/silt,Glaciofluvial (ice-contact),None,2,Moraine,2,
ENG.YARC03097-01//ITH-12,0.8,2.74,1.77,1.94,Till,Till,TILL,No,Yes,Medium to high,45,,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,
ENG.YARC03097-01//ITH-12,0,0.8,0.4,0.8,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till,Glaciofluvial (ice-contact),None,2,Moraine,3,
ENG.YARC03097-01//ITH-13,0,0.9,0.45,0.9,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Flat,0,Till/clay,Glaciofluvial (outwash),None,2,Moraine,2,Near ice wedge polygons
ENG.YARC03097-01//ITH-14,0,1.21,0.605,1.21,Till,Till,TILL,No,Yes,No visible ice,0,,Smooth,Undulating,0,Till/silt,Glaciofluvial (outwash),None,2,Moraine,2,
ENG.YARC03097-01//TUK_H (NTGS 10),0.2,1.2,0.7,1,Till,Till,TILL,No,Yes,Medium to high,45,Vx,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TUK_H (NTGS 10),1.2,1.5,1.35,0.3,Till,Till,TILL,No,Yes,Medium to high,45,Vs,Smooth,Rolling,0.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,
ENG.YARC03097-01//TVC_R (NTGS 6),1.5,2.4,1.95,0.9,Till,Till,TILL,No,Yes,No visible ice,0,Nbn,Smooth,Flat,1.5,Till/clay,Hummocky,Organics,3,Moraine,3,Within ice wedge polygons
ENG.YARC03097-01//TVC_R (NTGS 6),2.4,3.9,3.15,1.5,Till,Till,TILL,No,Yes,Low,8,"Vx, Vs",Smooth,Flat,1.5,Till/clay,Hummocky,Organics,3,Moraine,3,Within ice wedge polygons
GSC1A - P2,0,1.2,0.6,1.2,Till,Till,GC,No,Yes,No visible ice,0,Nf,Smooth,Rolling,0,Till/sand,Hummocky,None,2,Moraine,2,
GSC1A - P3,0,0.2,0.1,0.2,Till,Till,GC,No,Yes,Low,8,Vx,Smooth,Flat,0,Till/clay,Hummocky,None,2,Moraine,2,
GSC1A - P3,0.2,0.9,0.55,0.8,Till,Till,GC ,No,Yes,No visible ice,0,Nf,Smooth,Flat,0,Till/clay,Hummocky,None,2,Moraine,2,
GSC3 - 29,0.3,3.4,1.85,3.1,Till,Till,GC-GM,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0.3,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,2,Near ice wedge polygons
I401A - 49,1.1,2.6,1.85,1.5,Till,Till,GC,No,Yes,No visible ice,0,Nbn,Rugged,Undulating,0,Sand/till,Colluvial,Colluvial,3,Moraine,2,
PW11 - 9,0,2.4,1.2,2.4,Till,Till,GC,No,Yes,No visible ice,0,Nf,Smooth,Undulating,0,Till/clay,Hummocky,Colluvial,2,Moraine,2,
PW9 - P4,3,3.8,3.4,0.8,Till,Till,GC,No,Yes,Low,8,Nbe,Rugged,Flat,0.3,Clay/till,Hummocky,Organics,3,Moraine,2,
PW9 - P4,1.5,3,2.25,1.5,Till,Till,GC,No,Yes,Low,8,Vx,Rugged,Flat,0.3,Clay/till,Hummocky,Organics,3,Moraine,2,
PW9 - P5,0.2,1.8,1,1.7,Till,Till,GC,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0.2,Till/clay,Hummocky,Organics,3,Moraine,2,
W14103137-AH117.8N,1.8,3.6,2.7,1.8,Till,Till,,No,Yes,Medium to high,45,,Smooth,Undulating,0.1,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
W14103137-AH117.8N,0.1,1.8,0.95,1.7,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Near ice wedge polygons and thermokarst lakes
W14103137-CR17aN,2.8,4.4,3.6,1.6,Till,Till,,No,Yes,Low,8,Vx,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR17aN,2.2,2.8,2.5,0.6,Till,Till,,No,Yes,Medium to high,45,Vx/Vr/Vs,Moderately rugged,Undulating,2.2,Till,Hummocky,Organics,3,Moraine,3,
W14103137-CR21S,6,10.4,8.2,4.4,Till,Till,,No,Yes,Low,8,Vs,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
W14103137-CR21S,3.7,5.7,4.7,2,Till,Till,,No,Yes,Medium to high,45,Vx/Vs/Vr,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
W14103137-CR21S,3.5,3.7,3.6,0.2,Till,Till,,No,Yes,Medium to high,45,,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
W14103137-CR21S,3,3.5,3.25,0.5,Till,Till,,No,Yes,Low,8,Vx/Vr,Moderately rugged,Undulating,3,Till,Lacustrine,Organics,3,Moraine,2,
W14103137-CR30a1,1.55,5.2,3.375,3.65,Till,Till,,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0,Sand/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
W14103137-CR30a2,0.9,3.2,2.05,2.3,Till,Till,,No,Yes,No visible ice,0,Nbn,Moderately rugged,Rolling,0,Silt/till,Glaciofluvial (outwash),Colluvial,2,Moraine,2,Near river
W14103137-CR30a4,0.3,3.7,2,3.4,Till,Till,,No,Yes,No visible ice,0,Nf,Rugged,Undulating,0.3,Till,Glaciofluvial (outwash),Organics,3,Moraine,3,Near river
W14103137-CRA3S,4.6,8.2,6.4,3.6,Till,Till,,No,Yes,No visible ice,0,Nbn,Smooth,Flat,2.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Within ice wedge polygons
W14103137-CRA3S,3,4.6,3.8,1.6,Till,Till,,No,Yes,High,87,,Smooth,Flat,2.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Within ice wedge polygons
W14103137-CRA3S,2.6,3,2.8,0.4,Till,Till,,No,Yes,Medium to high,45,,Smooth,Flat,2.6,Till,Glaciofluvial (ice-contact),Organics,3,Moraine,3,Within ice wedge polygons
W14103137-S6-BH01,0.4,1.3,0.85,0.9,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.2,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH01,0.2,0.4,0.3,0.2,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.2,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH01,1.6,8.5,5.05,6.9,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.2,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH01,1.3,1.6,1.45,0.3,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.2,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,9.4,9.7,9.55,0.3,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,1.2,2.3,1.75,1.1,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,7.2,7.9,7.55,0.7,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,0.15,1.2,0.675,1.05,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,0.1,0.15,0.125,0.05,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,6.1,6.7,6.4,0.6,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,2.3,3.4,2.85,1.1,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,7.9,8.2,8.05,0.3,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,8.4,9.4,8.9,1,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,9.7,10,9.85,0.3,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,6.7,7.2,6.95,0.5,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH02,5,6.1,5.55,1.1,Till,Till,,No,Yes,Medium to high,45,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH03,8.2,9.1,8.65,0.9,Till,Till,,No,Yes,No visible ice,0,Nbn,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH03,0.1,1,0.55,0.9,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
W14103137-S6-BH03,1.15,2.5,1.825,1.35,Till,Till,,No,Yes,Low,8,Vx,Smooth,Undulating,0.1,Till,Colluvial,Organics,3,Moraine,3,
